TopN,MAE,Precision,Recall,F1,Algo,Dataset,Neighbors,Sparsity
80,1.1508947486909713,0.061500000000000006,0.98,0.11573691790686509,SVD,custom,,0.6
85,1.0760035972314512,0.05788235294117647,0.98,0.10930854681478122,KNN,custom,11.0,0.6
85,1.1498570388259155,0.05788235294117647,0.98,0.10930854681478122,SVD,custom,,0.6
90,1.0760035972314512,0.05466666666666667,0.98,0.10355670103092784,KNN,custom,11.0,0.6
90,1.1477731006011966,0.05466666666666667,0.98,0.10355670103092784,SVD,custom,,0.6
95,1.0760035972314512,0.051789473684210524,0.98,0.0983799224648031,KNN,custom,11.0,0.6
95,1.147964978411895,0.051789473684210524,0.98,0.0983799224648031,SVD,custom,,0.6
100,1.0760035972314512,0.0492,0.98,0.09369607462106491,KNN,custom,11.0,0.6
100,1.1524604750731302,0.0492,0.98,0.09369607462106491,SVD,custom,,0.6
10,1.0753989044195467,0.41600000000000004,0.8620555555555556,0.5611886111714846,KNN,custom,12.0,0.6
10,1.1493458937563121,0.41,0.8354285714285714,0.5500527643955035,SVD,custom,,0.6
15,1.0753989044195467,0.32666666666666666,0.9775,0.4896869009584665,KNN,custom,12.0,0.6
15,1.1534143064040308,0.32799999999999996,0.98,0.4914984709480122,SVD,custom,,0.6
20,1.0753989044195467,0.24600000000000002,0.98,0.39327895595432305,KNN,custom,12.0,0.6
20,1.1599250018626643,0.24600000000000002,0.98,0.39327895595432305,SVD,custom,,0.6
25,1.0753989044195467,0.1968,0.98,0.32777702243371853,KNN,custom,12.0,0.6
25,1.1431292636401575,0.1968,0.98,0.32777702243371853,SVD,custom,,0.6
30,1.0753989044195467,0.16399999999999998,0.98,0.28097902097902094,KNN,custom,12.0,0.6
30,1.1376086628230533,0.16399999999999998,0.98,0.28097902097902094,SVD,custom,,0.6
35,1.0753989044195467,0.14057142857142857,0.98,0.2458745537990821,KNN,custom,12.0,0.6
35,1.1521999501076652,0.14057142857142857,0.98,0.2458745537990821,SVD,custom,,0.6
40,1.0753989044195467,0.12300000000000001,0.98,0.21856754306436993,KNN,custom,12.0,0.6
40,1.1551783074515314,0.12300000000000001,0.98,0.21856754306436993,SVD,custom,,0.6
45,1.0753989044195467,0.10933333333333334,0.98,0.19671970624235008,KNN,custom,12.0,0.6
45,1.1534191143837909,0.10933333333333334,0.98,0.19671970624235008,SVD,custom,,0.6
50,1.0753989044195467,0.0984,0.98,0.1788427299703264,KNN,custom,12.0,0.6
50,1.1546368812828063,0.0984,0.98,0.1788427299703264,SVD,custom,,0.6
55,1.0753989044195467,0.08945454545454545,0.98,0.16394423665419924,KNN,custom,12.0,0.6
55,1.1520408326253169,0.08945454545454545,0.98,0.16394423665419924,SVD,custom,,0.6
60,1.0753989044195467,0.08199999999999999,0.98,0.15133709981167606,KNN,custom,12.0,0.6
60,1.150741924232547,0.08199999999999999,0.98,0.15133709981167606,SVD,custom,,0.6
65,1.0753989044195467,0.0756923076923077,0.98,0.14053045759253863,KNN,custom,12.0,0.6
65,1.1466900237412836,0.0756923076923077,0.98,0.14053045759253863,SVD,custom,,0.6
70,1.0753989044195467,0.07028571428571428,0.98,0.13116430903155604,KNN,custom,12.0,0.6
70,1.1549290352060018,0.07028571428571428,0.98,0.13116430903155604,SVD,custom,,0.6
75,1.0753989044195467,0.0656,0.98,0.12296863045141544,KNN,custom,12.0,0.6
75,1.1355653756849555,0.0656,0.98,0.12296863045141544,SVD,custom,,0.6
80,1.0753989044195467,0.061500000000000006,0.98,0.11573691790686509,KNN,custom,12.0,0.6
80,1.1491647528505826,0.061500000000000006,0.98,0.11573691790686509,SVD,custom,,0.6
85,1.0753989044195467,0.05788235294117647,0.98,0.10930854681478122,KNN,custom,12.0,0.6
85,1.1414714592180246,0.05788235294117647,0.98,0.10930854681478122,SVD,custom,,0.6
90,1.0753989044195467,0.05466666666666667,0.98,0.10355670103092784,KNN,custom,12.0,0.6
90,1.1614972774958259,0.05466666666666667,0.98,0.10355670103092784,SVD,custom,,0.6
95,1.0753989044195467,0.051789473684210524,0.98,0.0983799224648031,KNN,custom,12.0,0.6
95,1.1445800756649136,0.051789473684210524,0.98,0.0983799224648031,SVD,custom,,0.6
100,1.0753989044195467,0.0492,0.98,0.09369607462106491,KNN,custom,12.0,0.6
100,1.1583220216764263,0.0492,0.98,0.09369607462106491,SVD,custom,,0.6
10,1.076228928556191,0.41600000000000004,0.8620555555555556,0.5611886111714846,KNN,custom,13.0,0.6
10,1.1511865378606314,0.40399999999999997,0.8198095238095239,0.5412656809338521,SVD,custom,,0.6
15,1.076228928556191,0.32666666666666666,0.9775,0.4896869009584665,KNN,custom,13.0,0.6
15,1.1559279871847898,0.32666666666666666,0.9775,0.4896869009584665,SVD,custom,,0.6
20,1.076228928556191,0.24600000000000002,0.98,0.39327895595432305,KNN,custom,13.0,0.6
20,1.1498377759808234,0.24600000000000002,0.98,0.39327895595432305,SVD,custom,,0.6
25,1.076228928556191,0.1968,0.98,0.32777702243371853,KNN,custom,13.0,0.6
25,1.1559130882292254,0.1968,0.98,0.32777702243371853,SVD,custom,,0.6
30,1.076228928556191,0.16399999999999998,0.98,0.28097902097902094,KNN,custom,13.0,0.6
30,1.1655525853622175,0.16399999999999998,0.98,0.28097902097902094,SVD,custom,,0.6
35,1.076228928556191,0.14057142857142857,0.98,0.2458745537990821,KNN,custom,13.0,0.6
35,1.1419058770674801,0.14057142857142857,0.98,0.2458745537990821,SVD,custom,,0.6
40,1.076228928556191,0.12300000000000001,0.98,0.21856754306436993,KNN,custom,13.0,0.6
40,1.1524143231531532,0.12300000000000001,0.98,0.21856754306436993,SVD,custom,,0.6
45,1.076228928556191,0.10933333333333334,0.98,0.19671970624235008,KNN,custom,13.0,0.6
45,1.1382918125182269,0.10933333333333334,0.98,0.19671970624235008,SVD,custom,,0.6
50,1.076228928556191,0.0984,0.98,0.1788427299703264,KNN,custom,13.0,0.6
50,1.14765419081571,0.0984,0.98,0.1788427299703264,SVD,custom,,0.6
55,1.076228928556191,0.08945454545454545,0.98,0.16394423665419924,KNN,custom,13.0,0.6
55,1.1494124760730067,0.08945454545454545,0.98,0.16394423665419924,SVD,custom,,0.6
60,1.076228928556191,0.08199999999999999,0.98,0.15133709981167606,KNN,custom,13.0,0.6
60,1.1430535193951792,0.08199999999999999,0.98,0.15133709981167606,SVD,custom,,0.6
65,1.076228928556191,0.0756923076923077,0.98,0.14053045759253863,KNN,custom,13.0,0.6
65,1.1420875290253998,0.0756923076923077,0.98,0.14053045759253863,SVD,custom,,0.6
70,1.076228928556191,0.07028571428571428,0.98,0.13116430903155604,KNN,custom,13.0,0.6
70,1.1430596673104505,0.07028571428571428,0.98,0.13116430903155604,SVD,custom,,0.6
75,1.076228928556191,0.0656,0.98,0.12296863045141544,KNN,custom,13.0,0.6
75,1.160681382919318,0.0656,0.98,0.12296863045141544,SVD,custom,,0.6
80,1.076228928556191,0.061500000000000006,0.98,0.11573691790686509,KNN,custom,13.0,0.6
80,1.159651620452827,0.061500000000000006,0.98,0.11573691790686509,SVD,custom,,0.6
85,1.076228928556191,0.05788235294117647,0.98,0.10930854681478122,KNN,custom,13.0,0.6
85,1.137847040822992,0.05788235294117647,0.98,0.10930854681478122,SVD,custom,,0.6
90,1.076228928556191,0.05466666666666667,0.98,0.10355670103092784,KNN,custom,13.0,0.6
90,1.1450982895778627,0.05466666666666667,0.98,0.10355670103092784,SVD,custom,,0.6
95,1.076228928556191,0.051789473684210524,0.98,0.0983799224648031,KNN,custom,13.0,0.6
95,1.1557133242485365,0.051789473684210524,0.98,0.0983799224648031,SVD,custom,,0.6
100,1.076228928556191,0.0492,0.98,0.09369607462106491,KNN,custom,13.0,0.6
100,1.1529182152062656,0.0492,0.98,0.09369607462106491,SVD,custom,,0.6
10,1.0761973613944913,0.41600000000000004,0.8620555555555556,0.5611886111714846,KNN,custom,14.0,0.6
10,1.1557563920416587,0.38799999999999996,0.7926825396825398,0.5209881827837005,SVD,custom,,0.6
15,1.0761973613944913,0.32666666666666666,0.9775,0.4896869009584665,KNN,custom,14.0,0.6
15,1.1556236974125498,0.32666666666666666,0.9775,0.4896869009584665,SVD,custom,,0.6
20,1.0761973613944913,0.24600000000000002,0.98,0.39327895595432305,KNN,custom,14.0,0.6
20,1.1508802591416076,0.24600000000000002,0.98,0.39327895595432305,SVD,custom,,0.6
25,1.0761973613944913,0.1968,0.98,0.32777702243371853,KNN,custom,14.0,0.6
25,1.15930780163784,0.1968,0.98,0.32777702243371853,SVD,custom,,0.6
30,1.0761973613944913,0.16399999999999998,0.98,0.28097902097902094,KNN,custom,14.0,0.6
30,1.1585552786667683,0.16399999999999998,0.98,0.28097902097902094,SVD,custom,,0.6
35,1.0761973613944913,0.14057142857142857,0.98,0.2458745537990821,KNN,custom,14.0,0.6
35,1.1592661860100095,0.14057142857142857,0.98,0.2458745537990821,SVD,custom,,0.6
40,1.0761973613944913,0.12300000000000001,0.98,0.21856754306436993,KNN,custom,14.0,0.6
40,1.1488571400408427,0.12300000000000001,0.98,0.21856754306436993,SVD,custom,,0.6
45,1.0761973613944913,0.10933333333333334,0.98,0.19671970624235008,KNN,custom,14.0,0.6
45,1.1535694126408713,0.10933333333333334,0.98,0.19671970624235008,SVD,custom,,0.6
50,1.0761973613944913,0.0984,0.98,0.1788427299703264,KNN,custom,14.0,0.6
50,1.1555200910886776,0.0984,0.98,0.1788427299703264,SVD,custom,,0.6
55,1.0761973613944913,0.08945454545454545,0.98,0.16394423665419924,KNN,custom,14.0,0.6
55,1.1448180671278185,0.08945454545454545,0.98,0.16394423665419924,SVD,custom,,0.6
60,1.0761973613944913,0.08199999999999999,0.98,0.15133709981167606,KNN,custom,14.0,0.6
60,1.1501763178538704,0.08199999999999999,0.98,0.15133709981167606,SVD,custom,,0.6
65,1.0761973613944913,0.0756923076923077,0.98,0.14053045759253863,KNN,custom,14.0,0.6
65,1.1567086049019288,0.0756923076923077,0.98,0.14053045759253863,SVD,custom,,0.6
70,1.0761973613944913,0.07028571428571428,0.98,0.13116430903155604,KNN,custom,14.0,0.6
70,1.153728288978695,0.07028571428571428,0.98,0.13116430903155604,SVD,custom,,0.6
75,1.0761973613944913,0.0656,0.98,0.12296863045141544,KNN,custom,14.0,0.6
75,1.158284559259811,0.0656,0.98,0.12296863045141544,SVD,custom,,0.6
80,1.0761973613944913,0.061500000000000006,0.98,0.11573691790686509,KNN,custom,14.0,0.6
80,1.156779134578709,0.061500000000000006,0.98,0.11573691790686509,SVD,custom,,0.6
85,1.0761973613944913,0.05788235294117647,0.98,0.10930854681478122,KNN,custom,14.0,0.6
85,1.1573606523231055,0.05788235294117647,0.98,0.10930854681478122,SVD,custom,,0.6
90,1.0761973613944913,0.05466666666666667,0.98,0.10355670103092784,KNN,custom,14.0,0.6
90,1.1400444520670578,0.05466666666666667,0.98,0.10355670103092784,SVD,custom,,0.6
95,1.0761973613944913,0.051789473684210524,0.98,0.0983799224648031,KNN,custom,14.0,0.6
95,1.1378736919472194,0.051789473684210524,0.98,0.0983799224648031,SVD,custom,,0.6
100,1.0761973613944913,0.0492,0.98,0.09369607462106491,KNN,custom,14.0,0.6
100,1.1463374237419284,0.0492,0.98,0.09369607462106491,SVD,custom,,0.6
10,1.0760739913680413,0.41600000000000004,0.8620555555555556,0.5611886111714846,KNN,custom,15.0,0.6
10,1.15125772029196,0.402,0.8224523809523809,0.540038734516888,SVD,custom,,0.6
15,1.0760739913680413,0.32666666666666666,0.9775,0.4896869009584665,KNN,custom,15.0,0.6
15,1.1491796296989827,0.32666666666666666,0.9775,0.4896869009584665,SVD,custom,,0.6
20,1.0760739913680413,0.24600000000000002,0.98,0.39327895595432305,KNN,custom,15.0,0.6
20,1.1559809359802167,0.24600000000000002,0.98,0.39327895595432305,SVD,custom,,0.6
25,1.0760739913680413,0.1968,0.98,0.32777702243371853,KNN,custom,15.0,0.6
25,1.1592577866891356,0.1968,0.98,0.32777702243371853,SVD,custom,,0.6
30,1.0760739913680413,0.16399999999999998,0.98,0.28097902097902094,KNN,custom,15.0,0.6
30,1.1432303929565357,0.16399999999999998,0.98,0.28097902097902094,SVD,custom,,0.6
35,1.0760739913680413,0.14057142857142857,0.98,0.2458745537990821,KNN,custom,15.0,0.6
35,1.1531842408259216,0.14057142857142857,0.98,0.2458745537990821,SVD,custom,,0.6
40,1.0760739913680413,0.12300000000000001,0.98,0.21856754306436993,KNN,custom,15.0,0.6
40,1.140128876840588,0.12300000000000001,0.98,0.21856754306436993,SVD,custom,,0.6
45,1.0760739913680413,0.10933333333333334,0.98,0.19671970624235008,KNN,custom,15.0,0.6
45,1.1634035845120139,0.10933333333333334,0.98,0.19671970624235008,SVD,custom,,0.6
50,1.0760739913680413,0.0984,0.98,0.1788427299703264,KNN,custom,15.0,0.6
50,1.1519085220859393,0.0984,0.98,0.1788427299703264,SVD,custom,,0.6
55,1.0760739913680413,0.08945454545454545,0.98,0.16394423665419924,KNN,custom,15.0,0.6
55,1.1546952787718874,0.08945454545454545,0.98,0.16394423665419924,SVD,custom,,0.6
60,1.0760739913680413,0.08199999999999999,0.98,0.15133709981167606,KNN,custom,15.0,0.6
60,1.151106491315012,0.08199999999999999,0.98,0.15133709981167606,SVD,custom,,0.6
65,1.0760739913680413,0.0756923076923077,0.98,0.14053045759253863,KNN,custom,15.0,0.6
65,1.1601387284351836,0.0756923076923077,0.98,0.14053045759253863,SVD,custom,,0.6
70,1.0760739913680413,0.07028571428571428,0.98,0.13116430903155604,KNN,custom,15.0,0.6
70,1.1526043724931478,0.07028571428571428,0.98,0.13116430903155604,SVD,custom,,0.6
75,1.0760739913680413,0.0656,0.98,0.12296863045141544,KNN,custom,15.0,0.6
75,1.1634494708312693,0.0656,0.98,0.12296863045141544,SVD,custom,,0.6
80,1.0760739913680413,0.061500000000000006,0.98,0.11573691790686509,KNN,custom,15.0,0.6
80,1.1506602686564136,0.061500000000000006,0.98,0.11573691790686509,SVD,custom,,0.6
85,1.0760739913680413,0.05788235294117647,0.98,0.10930854681478122,KNN,custom,15.0,0.6
85,1.1461522125629544,0.05788235294117647,0.98,0.10930854681478122,SVD,custom,,0.6
90,1.0760739913680413,0.05466666666666667,0.98,0.10355670103092784,KNN,custom,15.0,0.6
90,1.1438146049562283,0.05466666666666667,0.98,0.10355670103092784,SVD,custom,,0.6
95,1.0760739913680413,0.051789473684210524,0.98,0.0983799224648031,KNN,custom,15.0,0.6
95,1.143885754032329,0.051789473684210524,0.98,0.0983799224648031,SVD,custom,,0.6
100,1.0760739913680413,0.0492,0.98,0.09369607462106491,KNN,custom,15.0,0.6
100,1.15708667827026,0.0492,0.98,0.09369607462106491,SVD,custom,,0.6
10,1.0760382509100033,0.41600000000000004,0.8620555555555556,0.5611886111714846,KNN,custom,16.0,0.6
10,1.146219087919361,0.402,0.8196507936507936,0.5394333974325659,SVD,custom,,0.6
15,1.0760382509100033,0.32666666666666666,0.9775,0.4896869009584665,KNN,custom,16.0,0.6
15,1.1579766169439627,0.32666666666666666,0.9775,0.4896869009584665,SVD,custom,,0.6
20,1.0760382509100033,0.24600000000000002,0.98,0.39327895595432305,KNN,custom,16.0,0.6
20,1.1518108930522253,0.24600000000000002,0.98,0.39327895595432305,SVD,custom,,0.6
25,1.0760382509100033,0.1968,0.98,0.32777702243371853,KNN,custom,16.0,0.6
25,1.154814773976454,0.1968,0.98,0.32777702243371853,SVD,custom,,0.6
30,1.0760382509100033,0.16399999999999998,0.98,0.28097902097902094,KNN,custom,16.0,0.6
30,1.142642069959637,0.16399999999999998,0.98,0.28097902097902094,SVD,custom,,0.6
35,1.0760382509100033,0.14057142857142857,0.98,0.2458745537990821,KNN,custom,16.0,0.6
35,1.1635193398508572,0.14057142857142857,0.98,0.2458745537990821,SVD,custom,,0.6
40,1.0760382509100033,0.12300000000000001,0.98,0.21856754306436993,KNN,custom,16.0,0.6
40,1.1540038032360906,0.12300000000000001,0.98,0.21856754306436993,SVD,custom,,0.6
45,1.0760382509100033,0.10933333333333334,0.98,0.19671970624235008,KNN,custom,16.0,0.6
45,1.1422124597700414,0.10933333333333334,0.98,0.19671970624235008,SVD,custom,,0.6
50,1.0760382509100033,0.0984,0.98,0.1788427299703264,KNN,custom,16.0,0.6
50,1.1582177625778813,0.0984,0.98,0.1788427299703264,SVD,custom,,0.6
55,1.0760382509100033,0.08945454545454545,0.98,0.16394423665419924,KNN,custom,16.0,0.6
55,1.1534664383062716,0.08945454545454545,0.98,0.16394423665419924,SVD,custom,,0.6
60,1.0760382509100033,0.08199999999999999,0.98,0.15133709981167606,KNN,custom,16.0,0.6
60,1.135668524012992,0.08199999999999999,0.98,0.15133709981167606,SVD,custom,,0.6
65,1.0760382509100033,0.0756923076923077,0.98,0.14053045759253863,KNN,custom,16.0,0.6
65,1.1380188616629274,0.0756923076923077,0.98,0.14053045759253863,SVD,custom,,0.6
70,1.0760382509100033,0.07028571428571428,0.98,0.13116430903155604,KNN,custom,16.0,0.6
70,1.1491221541541403,0.07028571428571428,0.98,0.13116430903155604,SVD,custom,,0.6
75,1.0760382509100033,0.0656,0.98,0.12296863045141544,KNN,custom,16.0,0.6
75,1.1540736471369204,0.0656,0.98,0.12296863045141544,SVD,custom,,0.6
80,1.0760382509100033,0.061500000000000006,0.98,0.11573691790686509,KNN,custom,16.0,0.6
80,1.1565833796480398,0.061500000000000006,0.98,0.11573691790686509,SVD,custom,,0.6
85,1.0760382509100033,0.05788235294117647,0.98,0.10930854681478122,KNN,custom,16.0,0.6
85,1.1511435312081337,0.05788235294117647,0.98,0.10930854681478122,SVD,custom,,0.6
90,1.0760382509100033,0.05466666666666667,0.98,0.10355670103092784,KNN,custom,16.0,0.6
90,1.1617524630962897,0.05466666666666667,0.98,0.10355670103092784,SVD,custom,,0.6
95,1.0760382509100033,0.051789473684210524,0.98,0.0983799224648031,KNN,custom,16.0,0.6
95,1.1533917853369877,0.051789473684210524,0.98,0.0983799224648031,SVD,custom,,0.6
100,1.0760382509100033,0.0492,0.98,0.09369607462106491,KNN,custom,16.0,0.6
100,1.1523831937104834,0.0492,0.98,0.09369607462106491,SVD,custom,,0.6
10,1.0759746942072475,0.41600000000000004,0.8620555555555556,0.5611886111714846,KNN,custom,17.0,0.6
10,1.1437556550151828,0.396,0.8122857142857143,0.5324322534878222,SVD,custom,,0.6
15,1.0759746942072475,0.32666666666666666,0.9775,0.4896869009584665,KNN,custom,17.0,0.6
15,1.1432105964999035,0.32799999999999996,0.98,0.4914984709480122,SVD,custom,,0.6
20,1.0759746942072475,0.24600000000000002,0.98,0.39327895595432305,KNN,custom,17.0,0.6
20,1.153618333340095,0.24600000000000002,0.98,0.39327895595432305,SVD,custom,,0.6
25,1.0759746942072475,0.1968,0.98,0.32777702243371853,KNN,custom,17.0,0.6
25,1.1517491238495703,0.1968,0.98,0.32777702243371853,SVD,custom,,0.6
30,1.0759746942072475,0.16399999999999998,0.98,0.28097902097902094,KNN,custom,17.0,0.6
30,1.1553616069849,0.16399999999999998,0.98,0.28097902097902094,SVD,custom,,0.6
35,1.0759746942072475,0.14057142857142857,0.98,0.2458745537990821,KNN,custom,17.0,0.6
35,1.1567124203300063,0.14057142857142857,0.98,0.2458745537990821,SVD,custom,,0.6
40,1.0759746942072475,0.12300000000000001,0.98,0.21856754306436993,KNN,custom,17.0,0.6
40,1.139043128499246,0.12300000000000001,0.98,0.21856754306436993,SVD,custom,,0.6
45,1.0759746942072475,0.10933333333333334,0.98,0.19671970624235008,KNN,custom,17.0,0.6
45,1.1402101909265343,0.10933333333333334,0.98,0.19671970624235008,SVD,custom,,0.6
50,1.0759746942072475,0.0984,0.98,0.1788427299703264,KNN,custom,17.0,0.6
50,1.1430657692510933,0.0984,0.98,0.1788427299703264,SVD,custom,,0.6
55,1.0759746942072475,0.08945454545454545,0.98,0.16394423665419924,KNN,custom,17.0,0.6
55,1.1452156056946508,0.08945454545454545,0.98,0.16394423665419924,SVD,custom,,0.6
60,1.0759746942072475,0.08199999999999999,0.98,0.15133709981167606,KNN,custom,17.0,0.6
60,1.1538040278383295,0.08199999999999999,0.98,0.15133709981167606,SVD,custom,,0.6
65,1.0759746942072475,0.0756923076923077,0.98,0.14053045759253863,KNN,custom,17.0,0.6
65,1.1585764264043856,0.0756923076923077,0.98,0.14053045759253863,SVD,custom,,0.6
70,1.0759746942072475,0.07028571428571428,0.98,0.13116430903155604,KNN,custom,17.0,0.6
70,1.145001793784898,0.07028571428571428,0.98,0.13116430903155604,SVD,custom,,0.6
75,1.0759746942072475,0.0656,0.98,0.12296863045141544,KNN,custom,17.0,0.6
75,1.14567149178532,0.0656,0.98,0.12296863045141544,SVD,custom,,0.6
80,1.0759746942072475,0.061500000000000006,0.98,0.11573691790686509,KNN,custom,17.0,0.6
80,1.1701585910412933,0.061500000000000006,0.98,0.11573691790686509,SVD,custom,,0.6
85,1.0759746942072475,0.05788235294117647,0.98,0.10930854681478122,KNN,custom,17.0,0.6
85,1.1564774910694653,0.05788235294117647,0.98,0.10930854681478122,SVD,custom,,0.6
90,1.0759746942072475,0.05466666666666667,0.98,0.10355670103092784,KNN,custom,17.0,0.6
90,1.1403120173902164,0.05466666666666667,0.98,0.10355670103092784,SVD,custom,,0.6
95,1.0759746942072475,0.051789473684210524,0.98,0.0983799224648031,KNN,custom,17.0,0.6
95,1.1380876856512985,0.051789473684210524,0.98,0.0983799224648031,SVD,custom,,0.6
100,1.0759746942072475,0.0492,0.98,0.09369607462106491,KNN,custom,17.0,0.6
100,1.141737113908946,0.0492,0.98,0.09369607462106491,SVD,custom,,0.6
10,1.0759746942072475,0.41600000000000004,0.8620555555555556,0.5611886111714846,KNN,custom,18.0,0.6
10,1.1467191208154437,0.40399999999999997,0.8204523809523809,0.5414057207303556,SVD,custom,,0.6
15,1.0759746942072475,0.32666666666666666,0.9775,0.4896869009584665,KNN,custom,18.0,0.6
15,1.1542167138998551,0.32666666666666666,0.9775,0.4896869009584665,SVD,custom,,0.6
20,1.0759746942072475,0.24600000000000002,0.98,0.39327895595432305,KNN,custom,18.0,0.6
20,1.1606498094292506,0.24600000000000002,0.98,0.39327895595432305,SVD,custom,,0.6
25,1.0759746942072475,0.1968,0.98,0.32777702243371853,KNN,custom,18.0,0.6
25,1.1566791120291278,0.1968,0.98,0.32777702243371853,SVD,custom,,0.6
30,1.0759746942072475,0.16399999999999998,0.98,0.28097902097902094,KNN,custom,18.0,0.6
30,1.1482642784241197,0.16399999999999998,0.98,0.28097902097902094,SVD,custom,,0.6
35,1.0759746942072475,0.14057142857142857,0.98,0.2458745537990821,KNN,custom,18.0,0.6
35,1.1463289881917371,0.14057142857142857,0.98,0.2458745537990821,SVD,custom,,0.6
40,1.0759746942072475,0.12300000000000001,0.98,0.21856754306436993,KNN,custom,18.0,0.6
40,1.1400487162262085,0.12300000000000001,0.98,0.21856754306436993,SVD,custom,,0.6
45,1.0759746942072475,0.10933333333333334,0.98,0.19671970624235008,KNN,custom,18.0,0.6
45,1.142874474097008,0.10933333333333334,0.98,0.19671970624235008,SVD,custom,,0.6
50,1.0759746942072475,0.0984,0.98,0.1788427299703264,KNN,custom,18.0,0.6
50,1.154001644908766,0.0984,0.98,0.1788427299703264,SVD,custom,,0.6
55,1.0759746942072475,0.08945454545454545,0.98,0.16394423665419924,KNN,custom,18.0,0.6
55,1.1383978286957106,0.08945454545454545,0.98,0.16394423665419924,SVD,custom,,0.6
60,1.0759746942072475,0.08199999999999999,0.98,0.15133709981167606,KNN,custom,18.0,0.6
60,1.1396979136758458,0.08199999999999999,0.98,0.15133709981167606,SVD,custom,,0.6
65,1.0759746942072475,0.0756923076923077,0.98,0.14053045759253863,KNN,custom,18.0,0.6
65,1.1483201492598398,0.0756923076923077,0.98,0.14053045759253863,SVD,custom,,0.6
70,1.0759746942072475,0.07028571428571428,0.98,0.13116430903155604,KNN,custom,18.0,0.6
70,1.1589012846757225,0.07028571428571428,0.98,0.13116430903155604,SVD,custom,,0.6
75,1.0759746942072475,0.0656,0.98,0.12296863045141544,KNN,custom,18.0,0.6
75,1.1632477719647347,0.0656,0.98,0.12296863045141544,SVD,custom,,0.6
80,1.0759746942072475,0.061500000000000006,0.98,0.11573691790686509,KNN,custom,18.0,0.6
80,1.148349999090683,0.061500000000000006,0.98,0.11573691790686509,SVD,custom,,0.6
85,1.0759746942072475,0.05788235294117647,0.98,0.10930854681478122,KNN,custom,18.0,0.6
85,1.1564006271530707,0.05788235294117647,0.98,0.10930854681478122,SVD,custom,,0.6
90,1.0759746942072475,0.05466666666666667,0.98,0.10355670103092784,KNN,custom,18.0,0.6
90,1.1538924674358226,0.05466666666666667,0.98,0.10355670103092784,SVD,custom,,0.6
95,1.0759746942072475,0.051789473684210524,0.98,0.0983799224648031,KNN,custom,18.0,0.6
95,1.1304440581211368,0.051789473684210524,0.98,0.0983799224648031,SVD,custom,,0.6
100,1.0759746942072475,0.0492,0.98,0.09369607462106491,KNN,custom,18.0,0.6
100,1.1495790308226341,0.0492,0.98,0.09369607462106491,SVD,custom,,0.6
10,1.0759746942072475,0.41600000000000004,0.8620555555555556,0.5611886111714846,KNN,custom,19.0,0.6
10,1.148108440723232,0.41,0.8312857142857143,0.5491518011278628,SVD,custom,,0.6
15,1.0759746942072475,0.32666666666666666,0.9775,0.4896869009584665,KNN,custom,19.0,0.6
15,1.1404797514891183,0.32666666666666666,0.9775,0.4896869009584665,SVD,custom,,0.6
20,1.0759746942072475,0.24600000000000002,0.98,0.39327895595432305,KNN,custom,19.0,0.6
20,1.1611226903668244,0.24600000000000002,0.98,0.39327895595432305,SVD,custom,,0.6
25,1.0759746942072475,0.1968,0.98,0.32777702243371853,KNN,custom,19.0,0.6
25,1.1448974608083242,0.1968,0.98,0.32777702243371853,SVD,custom,,0.6
30,1.0759746942072475,0.16399999999999998,0.98,0.28097902097902094,KNN,custom,19.0,0.6
30,1.149473646855874,0.16399999999999998,0.98,0.28097902097902094,SVD,custom,,0.6
35,1.0759746942072475,0.14057142857142857,0.98,0.2458745537990821,KNN,custom,19.0,0.6
35,1.150838652410742,0.14057142857142857,0.98,0.2458745537990821,SVD,custom,,0.6
40,1.0759746942072475,0.12300000000000001,0.98,0.21856754306436993,KNN,custom,19.0,0.6
40,1.1497813164710853,0.12300000000000001,0.98,0.21856754306436993,SVD,custom,,0.6
45,1.0759746942072475,0.10933333333333334,0.98,0.19671970624235008,KNN,custom,19.0,0.6
45,1.1547182574522197,0.10933333333333334,0.98,0.19671970624235008,SVD,custom,,0.6
50,1.0759746942072475,0.0984,0.98,0.1788427299703264,KNN,custom,19.0,0.6
50,1.1358569583898552,0.0984,0.98,0.1788427299703264,SVD,custom,,0.6
55,1.0759746942072475,0.08945454545454545,0.98,0.16394423665419924,KNN,custom,19.0,0.6
55,1.1565998931152035,0.08945454545454545,0.98,0.16394423665419924,SVD,custom,,0.6
60,1.0759746942072475,0.08199999999999999,0.98,0.15133709981167606,KNN,custom,19.0,0.6
60,1.1396799916271465,0.08199999999999999,0.98,0.15133709981167606,SVD,custom,,0.6
65,1.0759746942072475,0.0756923076923077,0.98,0.14053045759253863,KNN,custom,19.0,0.6
65,1.1567085024910548,0.0756923076923077,0.98,0.14053045759253863,SVD,custom,,0.6
70,1.0759746942072475,0.07028571428571428,0.98,0.13116430903155604,KNN,custom,19.0,0.6
70,1.15697115948204,0.07028571428571428,0.98,0.13116430903155604,SVD,custom,,0.6
75,1.0759746942072475,0.0656,0.98,0.12296863045141544,KNN,custom,19.0,0.6
75,1.1452619090748377,0.0656,0.98,0.12296863045141544,SVD,custom,,0.6
80,1.0759746942072475,0.061500000000000006,0.98,0.11573691790686509,KNN,custom,19.0,0.6
80,1.146451078208043,0.061500000000000006,0.98,0.11573691790686509,SVD,custom,,0.6
